Code,Name,Instructor,Slot,Credits,Text Reference,Description,Mean,Median,Mode,Std. Dev.,AA,AB,AP,AU,BB,BC,CC,CD,DD,FF,FR,PP,NP,DX,W,II
MM 717,Electrochemical Materials Science,Raja V. S.,10,6.0,"1. Fundamentals of Electrochemistry, 2nd EditionVladimir S. Bagotsky (Editor), John A. Wiley & Sons.2. Electrochemistry for Materials Science;Walfried Plieth; 2008 Elsevier Science3. Nanostructured Materials in Electrochemistry, AliEftekhari, 2008 Wiley-VCH Verlag GmbH & Co.KGaA","1. The scope of electrochemistry in development of advanced materials and devices. i) Structure of metals, single crystal surfaces, metal & semiconductor band structure ii) Electrochemical cell, Electrode potential, Standard electrode potential, Thermodynamics of electrochemical reaction, Nernst equation, Reference electrode, Pourbiax diagram, electrochemical efficiency. 2. The electrode-solution interface Ideally polarizable electrodes ; The Gouy–Chapman theory, The Helmholtz capacity; The potential of zero charge; The semiconductor-electrolyte interface; Potential profile and band bending; Thermodynamics of electrode-electrolyte interface; 3. Electrochemical kinetics: Polarization, Butler – Volmer equation, Tafel equation, Linear polarization, Mass transport effect. 4. Electrochemical processing of Materials: Scope, state-of-the-art and opportunity. Overview of electrochemical processing methods. i) Electrodeposition, principles & mechanism, nucleation and growth, Microstructure Control of Plated Films, Additives, Electrodeposition of alloy, Electrodeposition of metal and semiconductor nanostructures, electrodeposition into template. Electroless deposition. UPD, EPD, Applications in semiconductor and magnetic recording industry and corrosion protection. ii) Electrochemical Atomic Layer Epitaxy (ECALE) iii) Electrochemical dissolution: principle of electrochemical dissolution of metals, formation and properties of anodic Porous Alumina, AAT synthesis of nanowires and nanotubes, Anodization of semiconductors, nanoporous metals and semiconductor electrodes, porous Si, TiO2 & ZnO2 iv) Aqueous Processing of Metals: Electrowinning and Electrorefining 5. Electrochechemical devices: Principle and operation of energy storage and conversion devices. Efficiency of electrochemical devises, factors affecting efficiency of electrochemical devices, Electrochemical capacitor, principle and operations; Fuel cell, types of fuel cell, Battery, Dye sensitized solar cell, Materials requirement for electrochemical devices, Electrochemical sensors and actuators, detection principles, sensitivity, factors affecting sensitivity, examples and biosensors. Electrocatalyst.",7.1875,8.0,8.0,3.1244999599935985,3,3,0,0,5,1,1,1,0,1,1,0,0,0,0,0
MM 719,Inttroduction to Ab-initio Methods in Materials Modelling,Sumit Saxena,11,6.0,"1)Electronic Structure and the properties of Solids: The Physics of the Chemical Bond 302226 Walter A Harrison (Dover Publications, Inc.) 19892)Electronic Structure: Basic Theory and Practical Methods 302226 Richard M. Martin (Cambridge University Press) 20043)Plane Waves, Pseudopotentials, and the LAPW method 302226 David J. Singh and Lars Nordstorm (Springer) 2nd edition","Pair potentials, Variational principles, Born – Oppenheimer Approximation, Hartree Approximation, Hartree – Fock Approximation, , Introduction to Molecular Dynamics, Introduction to Density Functional Theory, Case studies",7.738095238095238,8.0,10.0,2.209287754221342,13,5,0,0,6,5,9,1,2,0,1,0,0,0,0,0
MM 723,Thermoelectric Materials,Titas Dasgupta,8,6.0,"302267 Rowe, D.M., Ed. CRC Handbook ofThermoelectrics CRC Handbook, Boca Raton,FL, USA, (2013).302267 Rowe, D.M., Ed. CRC Handbook ofThermoelectrics: Macro to Nano; RC: BocaRaton, FL, USA, (2006).302267 Rowe, D.M., Ed. CRC Handbook ofThermoelectrics. RC, Boca Raton, FL, USA,(1995).302267 Ioffe, A., Semiconductor Thermoelementsand Thermoelectric Cooling; Infosearch, ltd.:London, UK, (1957).302267 Fistul, V.I., Heavily Doped Semiconductors;Plenum Press ,New York, 1969302267 Ravich Yu.I., Efimova B.A., Smirnov I.A.,Semiconducting Lead Chalcogenides; PlenumPress, New York-London, 1970302267 Putley, E.H., The Hall Effect and Semi-Conductor Physics; Dover Publications, NewYork, 1968.302267 Tritt, T.M., Thermal Conductivity: Theory,Properties and Applications, KluwerAcademic/Plenum Publishers, New York, 2004.302267 Ashcroft, N.W., Mermin, N.D., Solid StatePhysics., Holt, Rinehart and Winston, NewYork, 1976.","Thermoelectric Effects, Semiconductor Physics: conduction processes, energy spectrum, transport equations, charge carrier and phonon scattering, Measurement of thermoelectric properties, Thermoelectric materials and manufacturing processes, Thermoelectric Systems and Applications, Modeling of thermoelectric transport.",8.227272727272727,8.0,8.0,1.2317938209440804,4,5,0,0,7,4,2,0,0,0,0,0,0,0,0,0
MM 724,Plasma Processing of Materials,Dinkar S. Patil,8,6.0,"Introduction to Plasma physics and controlledfusion : Volume 1 : Plasma physicsFrancis F. Chen, Springer, 2nd ed. 1984. Corr. 2ndprinting 2006 edition (31 May 2006) ISBN-13:978-0306413322Principles of Plasma DiagnosticsI.H. Hutchinson, Cambridge Univeirsity Press,2005.Principles of Plasma Discharges and MaterialsProcessingMichael A. Lieberman, Alan J. Lichtenberg, 2ndedition, John Wiley& Sons, 2005, ISBN:0471724246, 9780471724247Cold Plasma Materials Fabrication: FromFundamentals to ApplicationsAlfred Grill, ISBN: 978-0-7803-4714-4, March1994, Wiley-IEEE PresIndustrial Plasma Engineering: Volume 1:PrinciplesJ.Reece Roth, CRC Press, 1995, 1420050869,9781420050868Industrial Plasma Engineering: Volume 2-Applications to Nonthermal Plasma Processing.CRC Press, 2001, ISBN:0750305452,9780750305457.Thermal Plasma Torches, Design,characteristics, Application,M.F. Zhukov, I.M. Zasypkin, CambridgeInt.Science Publishing, 2006, ISBN:1904602029,9781904602026Plasma-Spray Coating: Principles andApplicationsRobert B.Heimann, 2nd edition, John Wiley & Sons,2008, ISBN: 3527614842, 9783527614844","Science of processing plasmas Introduction to plasmas, plasma parameters, Debye length, plasma frequence, electron temperature and related physical phenomenon (shielding, plasma oscillations and interaction with wall), equilibrium and non equilibrium plasmas, Saha equation and LTE Model, elementary processes in plasmas. Vacuum technology basics Basic terms and concepts in vacuum technology, vacuum pumps: Rotary pump, roots pump, diffusion pump, pump fluid backstreaming and its suppression (vapor barriers, baffles), sorption, pumps, adsorption pumps, sputter-ion pumps, cryopumps, turbo molecular pump, evacuation of a vacuum chamber and determination of pump sizes, vacuum measurement, monitoring, control and regulation, vacuum leak detection. Production and characteristics of low temperature plasmas Basic discharge physics, flow discharges, DC, radiofrequency (RF) discharges, capacitive RF discharge. Inductive RF discharge, matching circuits and applications of RF discharges. Microwave discharge Electron-cyclotron resonance (ECR) discharge. Surface wave discharge. Production of arcs and its characteristics, ICP reactor, Helicon and other highdensity sources, dielectric barrier discharges, atmospheric pressure plasmas, Decontamination of gaseous waste. Surface treatments. Diagnostics of processing plasmas Probe diagnostics, Langmuir probes in DC and RF discharge, magnetic probes, electron and ion energy analysers, spectroscopic diagnostics, Interferometers etc. Low pressure plasma processing Design of plasma sources, plasma assisted CVD, deposition of diamond and diamond like carbon coatings, superhard coatings, biocompatible coatings, solar cells, plasma assisted PVD (sputtering), plasma nitriding, carbiding and carbonnitriding, RIE discharge, plasma etching, plasma polymerization, plasma treatment of polymers and textiles, plasma source ion implantation, atmospheric pressure cold plasma jets and materials processing. High pressure plasma processing Design of plasma troches and jet characteristics, plasma devices for different applications, plasma spray deposition process, coating characterization, applications for ceramics and metal coatings, low pressure plasma spray process, comparison with cold spray process and high velocity oxy fuel flames, reactive plasma synthesis, inflight processes, mineral processing, cutting, plasma pyrolysis and applications in metallurgy. Plasma technology in renewable energy",8.7,9.5,10.0,1.5252264715358452,10,1,0,1,5,1,2,0,0,0,0,0,0,0,0,0
MM 729,Characterization of Materials for Corrosion Control,Raja V. S.,X,3.0,"CB21 6AH, England, 2008.302267 Practical Non-destructive Testing, Baldev Raj, T. Jayakumar and M. Thavasimuthu, NarosaPublications, New Delhi, 1997.302267 Non-destructive Evaluation and Quality Control, ASM Handbook, Vol. 17, Ohio, 1989.","Corrosion fundamentals and characterization techniques, Electrochemical techniques for corrosionmonitoring, Electrochemical polarization techniques, Electrochemical noise, Electrochemical Impedancespectroscopy, Gravimetric techniques, Electrical resistance techniques, Sensors for corrosion monitoring,Cathodic protection monitoring, Localized corrosion monitoring methods 302226 SECM, SVET, drop cell, SCCmeasurement techniques, Surface analytical techniques.",8.8,9.0,10.0,1.8135294011647258,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
MM 730,Topics in Mechanical Behaviour of Materials,Prita Pant,5,6.0,"302267 Electrochemical techniques in corrosion science and engineering, R. G. Kelly, J. R.Scully, D. Shoesmith, R. G. Buchheit, Marcel Dekker, New York, 2003.302267 Electrochemical techniques for corrosion engineering, R. Baboian, NACE, Houston,1986.302267 Introduction to high temperature oxidation and corrosion, A.S. Khanna, ASMInternational, 2002.302267 High Performance Coatings, A.S.Khanna (editor), Woodhead Publication, 2008.","1. Concepts of stress and strain - Force equilibrium, stress tensor, Deformation gradient, strain tensor.2. Elasticity - Anisotropic crystalline elasticity, Anistropic elasticity of composites (iso-stress and iso-strain), Viscoelasticity of polymers3. Plasticity of crystalline materials - Slip and twining in cubic and hexagonal close packed crystals, Dislocation mechanics, Strengthening mechanisms and work hardening in single crystals and polyscystalline materials, creep, fatigue, constitutive relations, yield criteria and surfaces.4. Plasticity of non-crystalline materials - Shear tranformation zones and shear banding in glassy materials.5. Fracture - Linear elastic fracture mechanics in brittle materials: concepts of energy relearse rate and stress intensity factor, Standard fracture toughness testing techniques and geometric factors, Fracture mechansims in metallic materials (ductile/brittle/intergranular) under environments, Toughening mechanisms in ceramics and ceramic matrix composites, Failure mechanisms in non-crystalline materials (crazing).",7.096774193548387,7.0,7.0,2.413225209958344,4,5,0,0,5,8,4,3,0,0,2,0,0,0,0,0
MM 731,Experiments in Advanced Materials Processing (Lab),"Triratna Muneshwar, Dinkar S. Patil",Tue-L2-14:00:00-16:55:00-Class Room : LH 302,5.0,"302267 K.Tien and J.F. Elliott (Eds.), Metallurgical Treatises, Metall. Soc. AIME, 1981.302267 G.E. Dieter, Mechanical Metallurgy, McGraw-Hill, 3rd Ed., 1988.302267 G.A. Higgerson, Experiments in Materials Technology, Affiliated East-West Press, 1973.","Induction melting and electroslag remelting, Formability tests, Rolling of metals, Powder processing, Solgelprocessing, Thin film deposition, Evaluation of castings and moulding sand.",8.578947368421053,9.0,9.0,2.2011247609736406,10,20,0,1,5,0,0,0,0,0,2,0,0,0,0,0
MM 732,Structural Characterization of Materials,Amartya Mukhopadhyay,2,3.0,"B. D. Cullity and S. R. Stock, Elements of X-ray Diffraction, Prentice Hall; 3 ed., 2001R. Egerton, Physical Principles of Electron Microscopy: An Introduction to TEM, SEM, andAEM, Springer, 1st ed. 2005R. Haynes, Optical Microscopy of Materials, Springer, 1984","Optical microscopy – different modes of microscopy, image analysis Scanning electron microscopy – secondary electron and backscattered electron imaging, EDS/EPMA X-ray diffraction – indexing of XRD patterns, Intensity calculations, particle size effects, lattice parameter determination",7.988636363636363,8.0,8.0,2.1681832968587846,18,19,2,7,29,5,3,1,0,0,4,0,0,0,0,0
MM 733,Mechanical Characterization of Materials,MJNV Prasad,2,3.0,"Reference/TextbookW.F. Hosford, Mechanical Behavior of Materials, Cambridge University Press, 2005","Axial (tension and compression) testing of materials. Torsion test. Bend test (bulk and thin films). Hardness (Macro, Micro and Nano – Indentation). Scratch and wear test. Fracture (Impact test). Fatigue test. Creep and superplasticity.",7.98,8.0,10.0,2.307839346440647,19,4,0,0,8,10,4,3,0,0,0,0,0,0,0,2
MM 734,Electrical Characterization of Materials,Shobha Shukla,2,3.0,"Peter Stallinga, Electrical Characterization of Organic Electronic Materials and Devices, Wiley,NJ, 2009Laszlo Solymar, Donald Walsh, Electrical Properties of Materials, Oxford University Press, 8thEd., 2010","Conductivity measurements (bulk and thin films) – 2 and 4 probe measurements in metals, semiconductors and insulators. Hall effect, mobility, carrier concentration measurements. AC measurements – impedance and dielectric. Various sources – grain, grain boundary, space charge, electron. Activation energy. Optical measurements – band gap in semiconductors. Absorption measurements, photoconductivity, photoluminescence for defects. Ellipsometry. Work function measurement – UPS, metal-semiconductor contacts, Kelvin probe. IR and Raman spectroscopy. Ferro-electric and ferro-magnetic measurements",9.727272727272727,10.0,10.0,0.46709936649691375,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MM 735,Material Chracterization at High Temperatures,Somnath Basu,2,3.0,"1. Treatise in Process Metallurgy (3 vol.s): Ed. S. Seetharaman, Elsevier Publications, 2013.2. O. Kubachewski & C. B. Alcock, Metallurgical Thermochemistry:, Pergamon Press, 1979.3. T. Allen, Particle Size Measurement:, Springer, 1990.","Importance of High temperature measurements-relevance to Materials Processing, Basic principles of measurements at high temperature: Temperature measurement (thermocouples, optical pyrometers), gas flow and composition, importance of gas cleaning, detection of trace constituents (e.g. oxygen sensing), means to attain high temperature, requirement of special atmosphere, choice of crucible/sample container, Thermal analysis: DTA, DSC, TGA, dilatometry, Measurement of Thermodynamic parameters:EMF measurement, equilibration with gas mixtures, iso-piestic method, special methods, Concept of “capacity” of a slag: e.g. sulphide, phosphate, carbonate, alkali, etc., Thermophysical measurements:density, viscosity, interfacial tension, thermal conductivity, Particle characterisation: pycnometry, BET analysis, porosimetry, Case studies",9.625,10.0,10.0,0.5175491695067657,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
